source,target,kind,resolution,file,absolute_file,line,statement
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,373,call destroy(RootNO3DmndBand_pvr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,374,call destroy(fRootGrowPSISense_pvr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,375,call destroy(NH3Dep2Can_brch)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,376,call destroy(RAutoRootO2Limter_rpvr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,377,call destroy(PlantRootSoilElmNetX_pft)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,378,call destroy(PlantExudElm_CumYr_pft)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,379,call destroy(RootUptk_N_CumYr_pft)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,380,call destroy(RootUptk_P_CumYr_pft)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,381,call destroy(RootUptk_Nmin_cumYr_pft)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,382,call destroy(RootUptk_Pmin_cumYr_pft)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,383,call destroy(TWaterPlantRoot2Soil_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,384,call destroy(TWaterPlantRoot2SoilPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,385,call destroy(THeatPlantRoot2SoilPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,386,call destroy(THeatLossRoot2Soil_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,387,call destroy(THeatRootRelease_col)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,388,call destroy(tRootMycoExud2Soil_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,389,call destroy(RootCO2Emis2Root_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,390,call destroy(RootCO2Emis2Root_col)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,391,call destroy(RUptkRootO2_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,392,call destroy(RootO2_TotSink_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,393,call destroy(RootO2_TotSink_col)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,394,call destroy(RUptkRootO2_col)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,395,call destroy(totRootLenDens_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,396,call destroy(REcoO2DmndResp_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,397,call destroy(RO2EcoDmndPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,398,call destroy(RCH4EcoDmndPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,399,call destroy(RCH4EcoDmnd_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,400,call destroy(REcoNH4DmndSoil_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,401,call destroy(RNH4EcoDmndSoilPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,402,call destroy(REcoNO3DmndSoil_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,403,call destroy(RNO3EcoDmndSoilPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,404,call destroy(RNO2EcoUptkSoil_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,405,call destroy(RNO2EcoUptkSoilPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,406,call destroy(REcoH2PO4DmndSoil_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,407,call destroy(RH2PO4EcoDmndSoilPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,408,call destroy(RN2OEcoUptkSoil_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,409,call destroy(RN2OEcoUptkSoilPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,410,call destroy(REcoNH4DmndBand_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,411,call destroy(RNH4EcoDmndBandPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,412,call destroy(REcoNO3DmndBand_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,413,call destroy(RNO3EcoDmndBandPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,414,call destroy(RNO2EcoUptkBand_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,415,call destroy(RNO2EcoUptkBandPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,416,call destroy(REcoH2PO4DmndBand_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,417,call destroy(RH2PO4EcoDmndBandPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,418,call destroy(RDOMEcoDmndK_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,419,call destroy(ShootRootXferElm_pft)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,420,call destroy(RDOMEcoDmndPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,421,call destroy(RAcetateEcoDmndK_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,422,call destroy(RAcetateEcoDmndPrev_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,423,call destroy(TRootH2Flx_col)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,424,call destroy(RootGasLossDisturb_pft)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,425,call destroy(trcs_Soil2plant_uptake_vr)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,426,call destroy(trcs_Soil2plant_uptake_col)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,427,call destroy(trcs_Soil2plant_uptakep_col)
plantdataratetype::destructplantrates@f90src/ecosim_datatype/plantdataratetype.f90:299,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantDataRateType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantDataRateType.F90,428,call destroy(RootCO2Autor_vr)
plantmgmtdatatype::initplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:38,plantmgmtdatatype::initallocate@f90src/ecosim_datatype/plantmgmtdatatype.f90:47,subroutine,same-module,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,41,call InitAllocate
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,83,call destroy(FireReSet_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,84,call destroy(flag_active_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,85,call destroy(THIN_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,86,call destroy(FracBiomHarvsted)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,87,call destroy(CanopyCutProxy_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,88,call destroy(iHarvstType_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,89,call destroy(jHarvstType_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,91,call destroy(iYearPlanting_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,92,call destroy(iYearPlantHarvest_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,93,call destroy(iDayPlanting_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,94,call destroy(iDayPlantHarvest_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,95,call destroy(iPlantStateLive_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,96,call destroy(iPlantingYear_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,97,call destroy(iPlantingDay_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,98,call destroy(iHarvestYear_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,99,call destroy(iHarvestDay_pft)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,100,call destroy(CO2byFire_CumYr_col)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,101,call destroy(CH4byFire_CumYr_col)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,102,call destroy(O2byFire_CumYr_col)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,103,call destroy(NH3byFire_CumYr_col)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,104,call destroy(N2ObyFire_CumYr_col)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,105,call destroy(PO4byFire_CumYr_col)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,106,call destroy(NP_col)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,107,call destroy(NP0_col)
plantmgmtdatatype::destructplantmngmtdata@f90src/ecosim_datatype/plantmgmtdatatype.f90:79,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantMgmtDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantMgmtDataType.F90,108,call destroy(LSG_pft)
planttraitdatatype::destructplanttraits@f90src/ecosim_datatype/planttraitdatatype.f90:397,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantTraitDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantTraitDataType.F90,401,call destroy(StemSpecVolume_pft)
planttraitdatatype::destructplanttraits@f90src/ecosim_datatype/planttraitdatatype.f90:397,generic::abortutils::destroy,subroutine,generic,f90src/Ecosim_datatype/PlantTraitDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Ecosim_datatype/PlantTraitDataType.F90,402,call destroy(iPlant2ndGrothPattern_pft)
